EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,DOSE_LEVEL,SACRIFICE_PERIOD,PROGRESS_TIME,BODY_WEIGHT
61,4,4,isoniazid,Control,29 day,24,305.8
61,4,4,isoniazid,Control,29 day,28,325.3
61,4,5,isoniazid,Control,29 day,1,196.8
61,4,5,isoniazid,Control,29 day,3,211.4
61,4,5,isoniazid,Control,29 day,7,238.6
61,4,5,isoniazid,Control,29 day,10,262.9
61,4,5,isoniazid,Control,29 day,14,292.2
61,4,5,isoniazid,Control,29 day,17,318.1
61,4,5,isoniazid,Control,29 day,21,344.5
61,4,5,isoniazid,Control,29 day,24,362.5
61,4,5,isoniazid,Control,29 day,28,381.2
61,9,1,isoniazid,Low,4 day,1,200.5
61,9,1,isoniazid,Low,4 day,3,218.8
61,9,2,isoniazid,Low,4 day,1,202.8
61,9,2,isoniazid,Low,4 day,3,218.5
61,9,3,isoniazid,Low,4 day,1,181.7
61,9,3,isoniazid,Low,4 day,3,189.6
61,9,4,isoniazid,Low,4 day,1,199.8
61,9,4,isoniazid,Low,4 day,3,209.4
61,9,5,isoniazid,Low,4 day,1,207.2
61,9,5,isoniazid,Low,4 day,3,219.7
61,10,1,isoniazid,Low,8 day,1,187
61,10,1,isoniazid,Low,8 day,3,204.5
61,10,1,isoniazid,Low,8 day,7,231.2
61,10,2,isoniazid,Low,8 day,1,200.8
61,10,2,isoniazid,Low,8 day,3,219.2
61,10,2,isoniazid,Low,8 day,7,250.7
61,10,3,isoniazid,Low,8 day,1,206.7
61,10,3,isoniazid,Low,8 day,3,222.2
61,10,3,isoniazid,Low,8 day,7,255.2
61,10,4,isoniazid,Low,8 day,1,189.5
61,10,4,isoniazid,Low,8 day,3,202.3
61,10,4,isoniazid,Low,8 day,7,224.5
61,10,5,isoniazid,Low,8 day,1,196.5
61,10,5,isoniazid,Low,8 day,3,209.4
61,10,5,isoniazid,Low,8 day,7,240.8
61,11,1,isoniazid,Low,15 day,1,194.1
61,11,1,isoniazid,Low,15 day,3,210.5
61,11,1,isoniazid,Low,15 day,7,241.1
61,11,1,isoniazid,Low,15 day,10,264.8
61,11,1,isoniazid,Low,15 day,14,296.7
61,11,2,isoniazid,Low,15 day,1,189.8
61,11,2,isoniazid,Low,15 day,3,203.9
61,11,2,isoniazid,Low,15 day,7,235.6
61,11,2,isoniazid,Low,15 day,10,258.6
61,11,2,isoniazid,Low,15 day,14,290.2
61,11,3,isoniazid,Low,15 day,1,199.3
61,11,3,isoniazid,Low,15 day,3,220.8
61,11,3,isoniazid,Low,15 day,7,257.2
61,11,3,isoniazid,Low,15 day,10,279.4
61,11,3,isoniazid,Low,15 day,14,311.9
61,11,4,isoniazid,Low,15 day,1,200.6
61,11,4,isoniazid,Low,15 day,3,218.5
61,11,4,isoniazid,Low,15 day,7,248
61,11,4,isoniazid,Low,15 day,10,276.7
61,11,4,isoniazid,Low,15 day,14,308.2
61,11,5,isoniazid,Low,15 day,1,192.5
61,11,5,isoniazid,Low,15 day,3,210.4
61,11,5,isoniazid,Low,15 day,7,243.4
61,11,5,isoniazid,Low,15 day,10,259.3
61,11,5,isoniazid,Low,15 day,14,289.7
61,12,1,isoniazid,Low,29 day,1,193.1
61,12,1,isoniazid,Low,29 day,3,204.5
61,12,1,isoniazid,Low,29 day,7,228.3
61,12,1,isoniazid,Low,29 day,10,246.8
61,12,1,isoniazid,Low,29 day,14,272.1
61,12,1,isoniazid,Low,29 day,17,284.3
61,12,1,isoniazid,Low,29 day,21,309.7
61,12,1,isoniazid,Low,29 day,24,326
61,12,1,isoniazid,Low,29 day,28,348.6
61,12,2,isoniazid,Low,29 day,1,201
61,12,2,isoniazid,Low,29 day,3,219.6
61,12,2,isoniazid,Low,29 day,7,253
61,12,2,isoniazid,Low,29 day,10,274
61,12,2,isoniazid,Low,29 day,14,304
61,12,2,isoniazid,Low,29 day,17,317.7
61,12,2,isoniazid,Low,29 day,21,340
61,12,2,isoniazid,Low,29 day,24,360.5
61,12,2,isoniazid,Low,29 day,28,379.6
61,12,3,isoniazid,Low,29 day,1,185.4
61,12,3,isoniazid,Low,29 day,3,196.3
61,12,3,isoniazid,Low,29 day,7,227.7
61,12,3,isoniazid,Low,29 day,10,248.1
61,12,3,isoniazid,Low,29 day,14,276.5
61,12,3,isoniazid,Low,29 day,17,288.6
61,12,3,isoniazid,Low,29 day,21,307.3
61,12,3,isoniazid,Low,29 day,24,318
61,12,3,isoniazid,Low,29 day,28,335.1
61,12,4,isoniazid,Low,29 day,1,200.4
61,12,4,isoniazid,Low,29 day,3,217.2
61,12,4,isoniazid,Low,29 day,7,249.5
61,12,4,isoniazid,Low,29 day,10,274.8
61,12,4,isoniazid,Low,29 day,14,305.6
61,12,4,isoniazid,Low,29 day,17,324.9
61,12,4,isoniazid,Low,29 day,21,349.7
61,12,4,isoniazid,Low,29 day,24,364.1
61,12,4,isoniazid,Low,29 day,28,385.2
61,12,5,isoniazid,Low,29 day,1,202.8
61,12,5,isoniazid,Low,29 day,3,218.7
61,12,5,isoniazid,Low,29 day,7,253.5
61,12,5,isoniazid,Low,29 day,10,279.1
61,12,5,isoniazid,Low,29 day,14,305.8
61,12,5,isoniazid,Low,29 day,17,324.5
61,12,5,isoniazid,Low,29 day,21,351
61,12,5,isoniazid,Low,29 day,24,370
61,12,5,isoniazid,Low,29 day,28,394
61,13,1,isoniazid,Middle,4 day,1,184.5
61,13,1,isoniazid,Middle,4 day,3,194.2
61,13,2,isoniazid,Middle,4 day,1,198.9
61,13,2,isoniazid,Middle,4 day,3,209.7
61,13,3,isoniazid,Middle,4 day,1,205.3
61,13,3,isoniazid,Middle,4 day,3,218.4
61,13,4,isoniazid,Middle,4 day,1,194.5
61,13,4,isoniazid,Middle,4 day,3,204
61,13,5,isoniazid,Middle,4 day,1,198.7
61,13,5,isoniazid,Middle,4 day,3,214.1
61,14,1,isoniazid,Middle,8 day,1,203.1
61,14,1,isoniazid,Middle,8 day,3,215
61,14,1,isoniazid,Middle,8 day,7,250.1
61,14,2,isoniazid,Middle,8 day,1,184
61,14,2,isoniazid,Middle,8 day,3,197.8
61,14,2,isoniazid,Middle,8 day,7,222.8
61,14,3,isoniazid,Middle,8 day,1,199.6
61,14,3,isoniazid,Middle,8 day,3,208.7
61,14,3,isoniazid,Middle,8 day,7,240.1
61,14,4,isoniazid,Middle,8 day,1,202.4
61,14,4,isoniazid,Middle,8 day,3,217.1
61,14,4,isoniazid,Middle,8 day,7,246.2
61,14,5,isoniazid,Middle,8 day,1,192
61,14,5,isoniazid,Middle,8 day,3,200.3
61,14,5,isoniazid,Middle,8 day,7,232.9
61,15,1,isoniazid,Middle,15 day,1,193.2
61,15,1,isoniazid,Middle,15 day,3,207.9
61,15,1,isoniazid,Middle,15 day,7,230.8
61,15,1,isoniazid,Middle,15 day,10,245.7
61,15,1,isoniazid,Middle,15 day,14,270.3
61,15,2,isoniazid,Middle,15 day,1,201.9
61,15,2,isoniazid,Middle,15 day,3,210.6
61,15,2,isoniazid,Middle,15 day,7,233.8
61,15,2,isoniazid,Middle,15 day,10,251.7
61,15,2,isoniazid,Middle,15 day,14,274.8
61,15,3,isoniazid,Middle,15 day,1,179.4
61,15,3,isoniazid,Middle,15 day,3,191.9
61,15,3,isoniazid,Middle,15 day,7,213.7
61,15,3,isoniazid,Middle,15 day,10,234.5
61,15,3,isoniazid,Middle,15 day,14,261.2
61,15,4,isoniazid,Middle,15 day,1,196.1
61,15,4,isoniazid,Middle,15 day,3,209.1
61,15,4,isoniazid,Middle,15 day,7,236.3
61,15,4,isoniazid,Middle,15 day,10,255.1
61,15,4,isoniazid,Middle,15 day,14,280.8
61,15,5,isoniazid,Middle,15 day,1,206.6
61,15,5,isoniazid,Middle,15 day,3,217.2
61,15,5,isoniazid,Middle,15 day,7,250.9
61,15,5,isoniazid,Middle,15 day,10,280.3
61,15,5,isoniazid,Middle,15 day,14,313.4
61,16,1,isoniazid,Middle,29 day,1,192.2
61,16,1,isoniazid,Middle,29 day,3,202.3
61,16,1,isoniazid,Middle,29 day,7,225.6
61,16,1,isoniazid,Middle,29 day,10,242.9
61,16,1,isoniazid,Middle,29 day,14,267.9
61,16,1,isoniazid,Middle,29 day,17,289.5
61,16,1,isoniazid,Middle,29 day,21,316.9
61,16,1,isoniazid,Middle,29 day,24,333.2
61,16,1,isoniazid,Middle,29 day,28,354.7
61,16,2,isoniazid,Middle,29 day,1,200.3
61,16,2,isoniazid,Middle,29 day,3,212.2
61,16,2,isoniazid,Middle,29 day,7,238.4
61,16,2,isoniazid,Middle,29 day,10,262
61,16,2,isoniazid,Middle,29 day,14,288.5
61,16,2,isoniazid,Middle,29 day,17,306
61,16,2,isoniazid,Middle,29 day,21,324.3
61,16,2,isoniazid,Middle,29 day,24,336.6
61,16,2,isoniazid,Middle,29 day,28,349.6
61,16,3,isoniazid,Middle,29 day,1,204.1
61,16,3,isoniazid,Middle,29 day,3,216
61,16,3,isoniazid,Middle,29 day,7,248.9
61,16,3,isoniazid,Middle,29 day,10,270.7
61,16,3,isoniazid,Middle,29 day,14,306.3
61,16,3,isoniazid,Middle,29 day,17,326.9
61,16,3,isoniazid,Middle,29 day,21,360.2
61,16,3,isoniazid,Middle,29 day,24,369.9
61,16,3,isoniazid,Middle,29 day,28,399.4
61,16,4,isoniazid,Middle,29 day,1,185.9
61,16,4,isoniazid,Middle,29 day,3,200.8
61,16,4,isoniazid,Middle,29 day,7,226.5
61,16,4,isoniazid,Middle,29 day,10,249
61,16,4,isoniazid,Middle,29 day,14,279.5
61,16,4,isoniazid,Middle,29 day,17,292.1
61,16,4,isoniazid,Middle,29 day,21,315.7
61,16,4,isoniazid,Middle,29 day,24,330.8
61,16,4,isoniazid,Middle,29 day,28,345.5
61,16,5,isoniazid,Middle,29 day,1,195.8
61,16,5,isoniazid,Middle,29 day,3,211.2
61,16,5,isoniazid,Middle,29 day,7,235.9
61,16,5,isoniazid,Middle,29 day,10,257.5
61,16,5,isoniazid,Middle,29 day,14,284.3
61,16,5,isoniazid,Middle,29 day,17,303.3
61,16,5,isoniazid,Middle,29 day,21,324.2
61,16,5,isoniazid,Middle,29 day,24,339.2
61,16,5,isoniazid,Middle,29 day,28,350.9
61,17,1,isoniazid,High,4 day,1,208.8
61,17,1,isoniazid,High,4 day,3,214.1
61,17,2,isoniazid,High,4 day,1,190.9
61,17,2,isoniazid,High,4 day,3,192.8
61,17,3,isoniazid,High,4 day,1,197.2
61,17,3,isoniazid,High,4 day,3,207.1
61,17,4,isoniazid,High,4 day,1,207.4
61,17,4,isoniazid,High,4 day,3,212.3
61,17,5,isoniazid,High,4 day,1,187.4
61,17,5,isoniazid,High,4 day,3,194.9
61,18,1,isoniazid,High,8 day,1,194.8
61,18,1,isoniazid,High,8 day,3,204.2
61,18,1,isoniazid,High,8 day,7,223.9
61,18,2,isoniazid,High,8 day,1,198.6
61,18,2,isoniazid,High,8 day,3,207.2
61,18,2,isoniazid,High,8 day,7,221.1
61,18,3,isoniazid,High,8 day,1,188.3
61,18,3,isoniazid,High,8 day,3,189.7
61,18,3,isoniazid,High,8 day,7,209.3
61,18,4,isoniazid,High,8 day,1,195.4
61,18,4,isoniazid,High,8 day,3,199.6
61,18,4,isoniazid,High,8 day,7,226.7
61,18,5,isoniazid,High,8 day,1,201.3
61,18,5,isoniazid,High,8 day,3,212.3
61,18,5,isoniazid,High,8 day,7,234
61,19,1,isoniazid,High,15 day,1,192.2
61,19,1,isoniazid,High,15 day,3,196.8
61,19,1,isoniazid,High,15 day,7,220.5
61,19,1,isoniazid,High,15 day,10,237.4
61,19,1,isoniazid,High,15 day,14,261.2
61,19,2,isoniazid,High,15 day,1,191.4
61,19,2,isoniazid,High,15 day,3,193.5
61,19,2,isoniazid,High,15 day,7,206.4
61,19,2,isoniazid,High,15 day,10,215.7
61,19,2,isoniazid,High,15 day,14,231.1
61,19,3,isoniazid,High,15 day,1,201.8
61,19,3,isoniazid,High,15 day,3,208.5
61,19,3,isoniazid,High,15 day,7,228.1
61,19,3,isoniazid,High,15 day,10,242.4
61,19,3,isoniazid,High,15 day,14,265.6
61,19,4,isoniazid,High,15 day,1,193.4
61,19,4,isoniazid,High,15 day,3,197.4
61,19,4,isoniazid,High,15 day,7,217.6
61,19,4,isoniazid,High,15 day,10,231.6
61,19,4,isoniazid,High,15 day,14,252.2
61,19,5,isoniazid,High,15 day,1,197.7
61,19,5,isoniazid,High,15 day,3,204
61,19,5,isoniazid,High,15 day,7,224.7
61,19,5,isoniazid,High,15 day,10,237
61,19,5,isoniazid,High,15 day,14,259.5
61,20,1,isoniazid,High,29 day,1,199.4
61,20,1,isoniazid,High,29 day,3,203.7
61,20,1,isoniazid,High,29 day,7,219.6
61,20,1,isoniazid,High,29 day,10,233.9
61,20,1,isoniazid,High,29 day,14,249.9
61,20,1,isoniazid,High,29 day,17,260.3
61,20,1,isoniazid,High,29 day,21,272.4
61,20,1,isoniazid,High,29 day,24,281.6
61,20,1,isoniazid,High,29 day,28,283
61,20,2,isoniazid,High,29 day,1,186.9
61,20,2,isoniazid,High,29 day,3,191.1
61,20,2,isoniazid,High,29 day,7,209.1
61,20,2,isoniazid,High,29 day,10,224.5
61,20,2,isoniazid,High,29 day,14,239.4
61,20,2,isoniazid,High,29 day,17,246.1
61,20,2,isoniazid,High,29 day,21,250.7
61,20,2,isoniazid,High,29 day,24,262
61,20,2,isoniazid,High,29 day,28,267.1
61,20,3,isoniazid,High,29 day,1,194.9
61,20,3,isoniazid,High,29 day,3,199.2
61,20,3,isoniazid,High,29 day,7,216
61,20,3,isoniazid,High,29 day,10,230.9
61,20,3,isoniazid,High,29 day,14,247.2
61,20,3,isoniazid,High,29 day,17,256.5
61,20,3,isoniazid,High,29 day,21,267.2
61,20,3,isoniazid,High,29 day,24,273.5
61,20,3,isoniazid,High,29 day,28,
61,20,4,isoniazid,High,29 day,1,202.2
61,20,4,isoniazid,High,29 day,3,209.1
61,20,4,isoniazid,High,29 day,7,231
61,20,4,isoniazid,High,29 day,10,247.7
61,20,4,isoniazid,High,29 day,14,265.9
61,20,4,isoniazid,High,29 day,17,279.4
61,20,4,isoniazid,High,29 day,21,306
61,20,4,isoniazid,High,29 day,24,318.8
61,20,4,isoniazid,High,29 day,28,331.3
61,20,5,isoniazid,High,29 day,1,196.5
61,20,5,isoniazid,High,29 day,3,217.8
61,20,5,isoniazid,High,29 day,7,244.8
61,20,5,isoniazid,High,29 day,10,263.5
61,20,5,isoniazid,High,29 day,14,292.9
61,20,5,isoniazid,High,29 day,17,312.4
61,20,5,isoniazid,High,29 day,21,338.7
61,20,5,isoniazid,High,29 day,24,351.9
61,20,5,isoniazid,High,29 day,28,371.5
66,1,1,carbon tetrachloride,Control,3 hr,1,204.6
66,1,2,carbon tetrachloride,Control,3 hr,1,221.6
66,1,3,carbon tetrachloride,Control,3 hr,1,212.6
66,1,4,carbon tetrachloride,Control,3 hr,1,200.6
66,1,5,carbon tetrachloride,Control,3 hr,1,221.5
66,2,1,carbon tetrachloride,Control,6 hr,1,207.3
66,2,2,carbon tetrachloride,Control,6 hr,1,210.5
66,2,3,carbon tetrachloride,Control,6 hr,1,220.5
66,2,4,carbon tetrachloride,Control,6 hr,1,220.1
66,2,5,carbon tetrachloride,Control,6 hr,1,200.8
66,3,1,carbon tetrachloride,Control,9 hr,1,215.1
66,3,2,carbon tetrachloride,Control,9 hr,1,218.3
66,3,3,carbon tetrachloride,Control,9 hr,1,211.1
66,3,4,carbon tetrachloride,Control,9 hr,1,198.3
66,3,5,carbon tetrachloride,Control,9 hr,1,212.5
66,4,1,carbon tetrachloride,Control,24 hr,1,214.6
66,4,2,carbon tetrachloride,Control,24 hr,1,196.7
66,4,3,carbon tetrachloride,Control,24 hr,1,210.6
66,4,4,carbon tetrachloride,Control,24 hr,1,224.4
66,4,5,carbon tetrachloride,Control,24 hr,1,214
66,11,1,carbon tetrachloride,Low,3 hr,1,209
66,11,2,carbon tetrachloride,Low,3 hr,1,195.8
66,11,3,carbon tetrachloride,Low,3 hr,1,219.2
66,11,4,carbon tetrachloride,Low,3 hr,1,212.7
66,11,5,carbon tetrachloride,Low,3 hr,1,223.6
66,12,1,carbon tetrachloride,Low,6 hr,1,217.2
66,12,2,carbon tetrachloride,Low,6 hr,1,213.7
66,12,3,carbon tetrachloride,Low,6 hr,1,208.7
66,12,4,carbon tetrachloride,Low,6 hr,1,201.4
66,12,5,carbon tetrachloride,Low,6 hr,1,219.9
66,13,1,carbon tetrachloride,Low,9 hr,1,202
66,13,2,carbon tetrachloride,Low,9 hr,1,211.6
66,13,3,carbon tetrachloride,Low,9 hr,1,219.4
66,13,4,carbon tetrachloride,Low,9 hr,1,203.8
66,13,5,carbon tetrachloride,Low,9 hr,1,218.2
66,14,1,carbon tetrachloride,Low,24 hr,1,195.5
66,14,2,carbon tetrachloride,Low,24 hr,1,214
66,14,3,carbon tetrachloride,Low,24 hr,1,209.7
66,14,4,carbon tetrachloride,Low,24 hr,1,222.2
66,14,5,carbon tetrachloride,Low,24 hr,1,208.5
66,16,1,carbon tetrachloride,Middle,3 hr,1,221.7
66,16,2,carbon tetrachloride,Middle,3 hr,1,215.2
66,16,3,carbon tetrachloride,Middle,3 hr,1,204.3
66,16,4,carbon tetrachloride,Middle,3 hr,1,204.8
66,16,5,carbon tetrachloride,Middle,3 hr,1,214.9
66,17,1,carbon tetrachloride,Middle,6 hr,1,223.7
66,17,2,carbon tetrachloride,Middle,6 hr,1,204.1
66,17,3,carbon tetrachloride,Middle,6 hr,1,216.8
66,17,4,carbon tetrachloride,Middle,6 hr,1,202.2
66,17,5,carbon tetrachloride,Middle,6 hr,1,211.5
66,18,1,carbon tetrachloride,Middle,9 hr,1,218.1
66,18,2,carbon tetrachloride,Middle,9 hr,1,210.8
66,18,3,carbon tetrachloride,Middle,9 hr,1,223.3
66,18,4,carbon tetrachloride,Middle,9 hr,1,206.6
66,18,5,carbon tetrachloride,Middle,9 hr,1,200.2
66,19,1,carbon tetrachloride,Middle,24 hr,1,197.2
66,19,2,carbon tetrachloride,Middle,24 hr,1,215.7
66,19,3,carbon tetrachloride,Middle,24 hr,1,224.7
66,19,4,carbon tetrachloride,Middle,24 hr,1,208.3
66,19,5,carbon tetrachloride,Middle,24 hr,1,205.9
66,21,1,carbon tetrachloride,High,3 hr,1,226.9
66,21,2,carbon tetrachloride,High,3 hr,1,196.3
66,21,3,carbon tetrachloride,High,3 hr,1,209.8
66,21,4,carbon tetrachloride,High,3 hr,1,211.5
66,21,5,carbon tetrachloride,High,3 hr,1,210.5
66,22,1,carbon tetrachloride,High,6 hr,1,213.4
66,22,2,carbon tetrachloride,High,6 hr,1,212.6
66,22,3,carbon tetrachloride,High,6 hr,1,199.5
66,22,4,carbon tetrachloride,High,6 hr,1,218.7
66,22,5,carbon tetrachloride,High,6 hr,1,214.3
66,23,1,carbon tetrachloride,High,9 hr,1,218
66,23,2,carbon tetrachloride,High,9 hr,1,204.9
66,23,3,carbon tetrachloride,High,9 hr,1,217.7
66,23,4,carbon tetrachloride,High,9 hr,1,213.3
66,23,5,carbon tetrachloride,High,9 hr,1,204.3
66,24,1,carbon tetrachloride,High,24 hr,1,213.4
66,24,2,carbon tetrachloride,High,24 hr,1,217.1
66,24,3,carbon tetrachloride,High,24 hr,1,210.4
66,24,4,carbon tetrachloride,High,24 hr,1,225
66,24,5,carbon tetrachloride,High,24 hr,1,199.4
67,1,1,carbon tetrachloride,Control,4 day,1,193.4
67,1,1,carbon tetrachloride,Control,4 day,3,211.8
67,1,2,carbon tetrachloride,Control,4 day,1,192.7
67,1,2,carbon tetrachloride,Control,4 day,3,210.9
67,1,3,carbon tetrachloride,Control,4 day,1,208.5
67,1,3,carbon tetrachloride,Control,4 day,3,222.7
67,1,4,carbon tetrachloride,Control,4 day,1,200
67,1,4,carbon tetrachloride,Control,4 day,3,215.8
67,1,5,carbon tetrachloride,Control,4 day,1,206.6
67,1,5,carbon tetrachloride,Control,4 day,3,219.8
67,2,1,carbon tetrachloride,Control,8 day,1,203.2
67,2,1,carbon tetrachloride,Control,8 day,3,230.7
67,2,1,carbon tetrachloride,Control,8 day,7,266.5
67,2,2,carbon tetrachloride,Control,8 day,1,196.7
67,2,2,carbon tetrachloride,Control,8 day,3,210.1
67,2,2,carbon tetrachloride,Control,8 day,7,242.6
67,2,3,carbon tetrachloride,Control,8 day,1,193.8
67,2,3,carbon tetrachloride,Control,8 day,3,206.9
67,2,3,carbon tetrachloride,Control,8 day,7,238.9
67,2,4,carbon tetrachloride,Control,8 day,1,207.3
67,2,4,carbon tetrachloride,Control,8 day,3,225.2
67,2,4,carbon tetrachloride,Control,8 day,7,259.2
67,2,5,carbon tetrachloride,Control,8 day,1,187.9
67,2,5,carbon tetrachloride,Control,8 day,3,204.4
67,2,5,carbon tetrachloride,Control,8 day,7,234.9
67,3,1,carbon tetrachloride,Control,15 day,1,200.5
67,3,1,carbon tetrachloride,Control,15 day,3,218.9
67,3,1,carbon tetrachloride,Control,15 day,7,245.2
67,3,1,carbon tetrachloride,Control,15 day,10,267.9
67,3,1,carbon tetrachloride,Control,15 day,14,292.5
67,3,2,carbon tetrachloride,Control,15 day,1,206.1
67,3,2,carbon tetrachloride,Control,15 day,3,223
67,3,2,carbon tetrachloride,Control,15 day,7,256.3
67,3,2,carbon tetrachloride,Control,15 day,10,283.5
67,3,2,carbon tetrachloride,Control,15 day,14,318
67,3,3,carbon tetrachloride,Control,15 day,1,194.3
67,3,3,carbon tetrachloride,Control,15 day,3,209.1
67,3,3,carbon tetrachloride,Control,15 day,7,245.4
67,3,3,carbon tetrachloride,Control,15 day,10,270
67,3,3,carbon tetrachloride,Control,15 day,14,298.4
67,3,4,carbon tetrachloride,Control,15 day,1,194.9
67,3,4,carbon tetrachloride,Control,15 day,3,209.8
67,3,4,carbon tetrachloride,Control,15 day,7,243.2
67,3,4,carbon tetrachloride,Control,15 day,10,263.7
67,3,4,carbon tetrachloride,Control,15 day,14,300.2
67,3,5,carbon tetrachloride,Control,15 day,1,186.9
67,3,5,carbon tetrachloride,Control,15 day,3,200.3
67,3,5,carbon tetrachloride,Control,15 day,7,225.4
67,3,5,carbon tetrachloride,Control,15 day,10,243.2
67,3,5,carbon tetrachloride,Control,15 day,14,277.9
67,4,1,carbon tetrachloride,Control,29 day,1,186.8
67,4,1,carbon tetrachloride,Control,29 day,3,207.1
67,4,1,carbon tetrachloride,Control,29 day,7,234.2
67,4,1,carbon tetrachloride,Control,29 day,10,256
67,4,1,carbon tetrachloride,Control,29 day,14,289.5
67,4,1,carbon tetrachloride,Control,29 day,17,305.9
67,4,1,carbon tetrachloride,Control,29 day,21,329.4
67,4,1,carbon tetrachloride,Control,29 day,24,344.8
67,4,1,carbon tetrachloride,Control,29 day,28,365.5
67,4,2,carbon tetrachloride,Control,29 day,1,185.4
67,4,2,carbon tetrachloride,Control,29 day,3,206.6
67,4,2,carbon tetrachloride,Control,29 day,7,242.5
67,4,2,carbon tetrachloride,Control,29 day,10,261.3
67,4,2,carbon tetrachloride,Control,29 day,14,287.5
67,4,2,carbon tetrachloride,Control,29 day,17,304.2
67,4,2,carbon tetrachloride,Control,29 day,21,332.7
67,4,2,carbon tetrachloride,Control,29 day,24,350.3
67,4,2,carbon tetrachloride,Control,29 day,28,364.2
67,4,3,carbon tetrachloride,Control,29 day,1,194.7
67,4,3,carbon tetrachloride,Control,29 day,3,207.8
67,4,3,carbon tetrachloride,Control,29 day,7,242.6
67,4,3,carbon tetrachloride,Control,29 day,10,268.6
67,4,3,carbon tetrachloride,Control,29 day,14,309.1
67,4,3,carbon tetrachloride,Control,29 day,17,328.4
67,4,3,carbon tetrachloride,Control,29 day,21,357.5
67,4,3,carbon tetrachloride,Control,29 day,24,388.3
67,4,3,carbon tetrachloride,Control,29 day,28,402.7
67,4,4,carbon tetrachloride,Control,29 day,1,206
67,4,4,carbon tetrachloride,Control,29 day,3,219.4
67,4,4,carbon tetrachloride,Control,29 day,7,242.4
67,4,4,carbon tetrachloride,Control,29 day,10,266
67,4,4,carbon tetrachloride,Control,29 day,14,299.9
67,4,4,carbon tetrachloride,Control,29 day,17,311.9
67,4,4,carbon tetrachloride,Control,29 day,21,343.5
67,4,4,carbon tetrachloride,Control,29 day,24,359.9
67,4,4,carbon tetrachloride,Control,29 day,28,374.8
67,4,5,carbon tetrachloride,Control,29 day,1,197.8
67,4,5,carbon tetrachloride,Control,29 day,3,221.4
67,4,5,carbon tetrachloride,Control,29 day,7,253.1
67,4,5,carbon tetrachloride,Control,29 day,10,278.6
67,4,5,carbon tetrachloride,Control,29 day,14,310.3
67,4,5,carbon tetrachloride,Control,29 day,17,329.5
67,4,5,carbon tetrachloride,Control,29 day,21,355.5
67,4,5,carbon tetrachloride,Control,29 day,24,376.8
67,4,5,carbon tetrachloride,Control,29 day,28,401.9
67,9,1,carbon tetrachloride,Low,4 day,1,189.1
67,9,1,carbon tetrachloride,Low,4 day,3,201.6
67,9,2,carbon tetrachloride,Low,4 day,1,201.4
67,9,2,carbon tetrachloride,Low,4 day,3,216.1
67,9,3,carbon tetrachloride,Low,4 day,1,194.3
67,9,3,carbon tetrachloride,Low,4 day,3,205.3
67,9,4,carbon tetrachloride,Low,4 day,1,198.3
67,9,4,carbon tetrachloride,Low,4 day,3,216.5
67,9,5,carbon tetrachloride,Low,4 day,1,208.3
67,9,5,carbon tetrachloride,Low,4 day,3,232.9
67,10,1,carbon tetrachloride,Low,8 day,1,196.6
67,10,1,carbon tetrachloride,Low,8 day,3,205.7
67,10,1,carbon tetrachloride,Low,8 day,7,229.2
67,10,2,carbon tetrachloride,Low,8 day,1,200.3
67,10,2,carbon tetrachloride,Low,8 day,3,216.3
67,10,2,carbon tetrachloride,Low,8 day,7,249.6
67,10,3,carbon tetrachloride,Low,8 day,1,186.9
67,10,3,carbon tetrachloride,Low,8 day,3,198.4
67,10,3,carbon tetrachloride,Low,8 day,7,218.2
67,10,4,carbon tetrachloride,Low,8 day,1,210.7
67,10,4,carbon tetrachloride,Low,8 day,3,224.8
67,10,4,carbon tetrachloride,Low,8 day,7,256.2
67,10,5,carbon tetrachloride,Low,8 day,1,192.7
67,10,5,carbon tetrachloride,Low,8 day,3,210.1
67,10,5,carbon tetrachloride,Low,8 day,7,236
67,11,1,carbon tetrachloride,Low,15 day,1,191.1
67,11,1,carbon tetrachloride,Low,15 day,3,209.1
